,Data,Godzina,Sezon,Gospodarze,Gole_gospodarze,Gole_goście,Goście,Oddsy_gospodarze,Oddsy_remis,Oddsy_goście,Kto_wygrał,Punkty_Gospodarze,Zwycięstwa_Gospodarze,Remisy_Gospodarze,Porażki_Gospodarze,Gole_zdobyte_Gospodarze,Gole_stracone_Gospodarze,Avg._posiadanie_Gospodarze,Avg.strzały_Gospodarze,Avg.strzały_celne_Gospodarze,Avg.strzały_niecelne_Gospodarze,Avg.strzały_zablokowane_Gospodarze,Avg.rzuty_rożne_Gospodarze,Avg.spalone_Gospodarze,Avg.obrony_bramkarza_Gospodarze,Avg.faule_Gospodarze,Avg.Żółte_kartki_Gospodarze,Avg.Czerwone_kartki_Gospodarze,%_SFG_Gospodarze,Punkty_Goście,Zwycięstwa_Goście,Remisy_Goście,Porażki_Goście,Gole_zdobyte_Goście,Gole_stracone_Goście,Avg._posiadanie_Goście,Avg.strzały_Goście,Avg.strzały_celne_Goście,Avg.strzały_niecelne_Goście,Avg.strzały_zablokowane_Goście,Avg.rzuty_rożne_Goście,Avg.spalone_Goście,Avg.obrony_bramkarza_Goście,Avg.faule_Goście,Avg.Żółte_kartki_Goście,Avg.Czerwone_kartki_Goście,%_SFG_Goście
2636,22 Lip 2016,18:00,16/17,Pogoń Szczecin,1,1,Korona Kielce,1.61,3.5,5.2,Remis,53.0,12.0,17.0,8.0,43.0,43.0,47.0,12.3,3.65,5.54,3.11,4.89,2.08,3.19,16.24,1.65,0.03,41.86,45.0,10.0,15.0,12.0,39.0,45.0,46.0,13.59,4.32,5.95,3.32,4.54,1.16,3.3,15.62,1.97,0.03,46.15
2637,18 Lip 2016,18:00,16/17,Termalica Bruk-Bet Nieciecza,2,0,Arka Gdynia,2.3,3.05,2.98,Wygrali gospodarze,42.0,10.0,12.0,15.0,39.0,50.0,51.0,12.38,4.11,5.57,2.7,4.68,1.14,3.24,13.65,2.05,0.05,46.15,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2638,17 Lip 2016,18:00,16/17,Cracovia,5,1,Piast Gliwice,1.95,3.15,3.72,Wygrali gospodarze,58.0,16.0,10.0,11.0,66.0,50.0,54.0,15.89,5.57,6.32,4.0,5.32,1.41,2.86,12.54,2.11,0.03,25.76,69.0,20.0,9.0,8.0,60.0,45.0,51.0,13.68,4.62,5.57,3.49,5.59,2.76,3.51,14.51,1.97,0.08,31.67
2639,17 Lip 2016,15:30,16/17,Zagłębie Lubin,4,0,Korona Kielce,1.76,3.38,4.26,Wygrali gospodarze,60.0,17.0,9.0,11.0,55.0,42.0,49.0,13.41,4.51,5.92,2.97,5.32,2.03,2.65,15.27,2.22,0.05,29.09,45.0,10.0,15.0,12.0,39.0,45.0,46.0,13.59,4.32,5.95,3.32,4.54,1.16,3.3,15.62,1.97,0.03,46.15
2640,16 Lip 2016,20:30,16/17,Legia Warszawa,1,1,Jagiellonia,1.65,3.5,4.88,Remis,73.0,21.0,10.0,6.0,70.0,32.0,55.0,13.27,5.11,5.57,2.59,6.41,3.16,2.76,12.54,1.86,0.05,21.43,45.0,13.0,6.0,18.0,46.0,62.0,45.0,14.08,5.03,5.95,3.11,5.62,1.86,2.57,13.35,1.89,0.11,36.96
2641,16 Lip 2016,18:00,16/17,Wisła Kraków,2,1,Pogoń Szczecin,1.92,3.2,3.78,Wygrali gospodarze,50.0,12.0,15.0,10.0,61.0,45.0,54.0,14.51,4.97,6.14,3.41,5.08,1.46,3.24,14.22,2.05,0.03,26.23,53.0,12.0,17.0,8.0,43.0,43.0,47.0,12.3,3.65,5.54,3.11,4.89,2.08,3.19,16.24,1.65,0.03,41.86
2642,16 Lip 2016,15:30,16/17,Ruch Chorzów,2,1,Górnik Łęczna,2.35,3.05,2.92,Wygrali gospodarze,40.0,11.0,8.0,18.0,40.0,60.0,49.0,10.97,3.95,5.03,2.0,4.73,1.41,3.49,10.46,1.41,0.19,32.5,39.0,10.0,9.0,18.0,40.0,53.0,45.0,13.78,4.38,5.81,3.59,5.08,2.46,3.0,14.49,2.38,0.16,25.0
2643,15 Lip 2016,20:30,16/17,Śląsk Wrocław,0,0,Lech Poznań,2.75,2.97,2.53,Remis,48.0,12.0,12.0,13.0,41.0,46.0,50.0,13.92,4.7,5.86,3.35,5.19,1.89,3.59,15.49,2.46,0.05,29.27,48.0,14.0,6.0,17.0,42.0,47.0,54.0,14.89,5.05,6.68,3.16,5.73,1.27,3.24,12.7,2.03,0.03,19.05
2644,15 Lip 2016,18:00,16/17,Wisła Płock,2,1,Lechia Gdańsk,3.08,3.05,2.25,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,51.0,14.0,10.0,13.0,53.0,44.0,55.0,14.16,4.92,5.84,3.41,5.08,2.11,2.43,12.95,2.16,0.08,28.3
2645,15 Maj 2016 - Grupa mistrzowska,18:00,15/16,Cracovia,2,0,Lechia Gdańsk,2.79,3.0,2.48,Wygrali gospodarze,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33
2646,15 Maj 2016 - Grupa mistrzowska,18:00,15/16,Lech Poznań,3,0,Ruch Chorzów,1.63,3.5,5.05,Wygrali gospodarze,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27
2647,15 Maj 2016 - Grupa mistrzowska,18:00,15/16,Legia Warszawa,3,0,Pogoń Szczecin,1.23,5.53,10.75,Wygrali gospodarze,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89
2648,15 Maj 2016 - Grupa mistrzowska,18:00,15/16,Piast Gliwice,0,1,Zagłębie Lubin,2.18,3.18,3.1,Wygrali goście,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2649,14 Maj 2016,15:30,15/16,Korona Kielce,1,3,Jagiellonia,2.33,3.15,2.86,Wygrali goście,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73
2650,14 Maj 2016,15:30,15/16,Termalica Bruk-Bet Nieciecza,1,1,Górnik Zabrze,2.94,3.3,2.2,Remis,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0
2651,14 Maj 2016,15:30,15/16,Podbeskidzie Bielsko-Biała,3,4,Wisła Kraków,3.75,3.3,1.9,Wygrali goście,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43
2652,14 Maj 2016,15:30,15/16,Śląsk Wrocław,3,2,Górnik Łęczna,2.28,3.0,3.03,Wygrali gospodarze,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51
2653,11 Maj 2016,20:30,15/16,Lechia Gdańsk,2,0,Legia Warszawa,2.87,3.1,2.35,Wygrali gospodarze,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81
2654,11 Maj 2016,20:30,15/16,Pogoń Szczecin,3,2,Cracovia,2.66,3.15,2.47,Wygrali gospodarze,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0
2655,11 Maj 2016,20:30,15/16,Ruch Chorzów,0,3,Piast Gliwice,3.76,3.35,1.88,Wygrali goście,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0
2656,11 Maj 2016,20:30,15/16,Zagłębie Lubin,3,0,Lech Poznań,1.8,3.33,4.14,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39
2657,10 Maj 2016,20:30,15/16,Górnik Łęczna,5,1,Podbeskidzie Bielsko-Biała,2.25,3.15,3.0,Wygrali gospodarze,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43
2658,10 Maj 2016,20:30,15/16,Górnik Zabrze,0,0,Korona Kielce,1.71,3.4,4.61,Remis,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55
2659,10 Maj 2016,20:30,15/16,Jagiellonia,0,1,Termalica Bruk-Bet Nieciecza,2.1,3.18,3.33,Wygrali goście,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2660,10 Maj 2016,20:30,15/16,Wisła Kraków,1,1,Śląsk Wrocław,2.03,3.13,3.52,Remis,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0
2661,08 Maj 2016,18:00,15/16,Legia Warszawa,4,0,Piast Gliwice,1.58,3.68,5.21,Wygrali gospodarze,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0
2662,08 Maj 2016,15:30,15/16,Cracovia,2,0,Lech Poznań,2.55,3.05,2.65,Wygrali gospodarze,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39
2663,08 Maj 2016,15:30,15/16,Pogoń Szczecin,1,3,Zagłębie Lubin,2.7,2.97,2.55,Wygrali goście,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2664,07 Maj 2016,20:30,15/16,Lechia Gdańsk,2,1,Ruch Chorzów,1.4,4.15,7.56,Wygrali gospodarze,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27
2665,07 Maj 2016,18:00,15/16,Górnik Łęczna,0,0,Górnik Zabrze,2.35,3.15,2.83,Remis,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0
2666,07 Maj 2016,15:30,15/16,Śląsk Wrocław,2,1,Termalica Bruk-Bet Nieciecza,1.9,3.2,3.86,Wygrali gospodarze,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2667,06 Maj 2016,20:30,15/16,Wisła Kraków,1,0,Jagiellonia,1.83,3.28,4.08,Wygrali gospodarze,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73
2668,06 Maj 2016,18:00,15/16,Podbeskidzie Bielsko-Biała,1,1,Korona Kielce,2.43,3.05,2.83,Remis,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55
2669,01 Maj 2016,18:00,15/16,Piast Gliwice,2,1,Pogoń Szczecin,1.97,3.13,3.67,Wygrali gospodarze,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89
2670,01 Maj 2016,15:30,15/16,Jagiellonia,3,2,Podbeskidzie Bielsko-Biała,1.95,3.2,3.66,Wygrali gospodarze,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43
2671,30 Kwi 2016,20:30,15/16,Korona Kielce,3,2,Wisła Kraków,2.75,3.1,2.43,Wygrali gospodarze,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43
2672,30 Kwi 2016,18:00,15/16,Termalica Bruk-Bet Nieciecza,0,2,Górnik Łęczna,2.1,3.1,3.33,Wygrali goście,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51
2673,29 Kwi 2016,20:30,15/16,Ruch Chorzów,0,1,Cracovia,2.85,3.13,2.35,Wygrali goście,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0
2674,29 Kwi 2016,18:00,15/16,Górnik Zabrze,2,1,Śląsk Wrocław,2.64,3.1,2.6,Wygrali gospodarze,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0
2675,28 Kwi 2016,18:00,15/16,Lech Poznań,0,0,Lechia Gdańsk,2.53,3.1,2.64,Remis,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33
2676,28 Kwi 2016,18:00,15/16,Zagłębie Lubin,2,0,Legia Warszawa,3.5,3.2,2.0,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81
2677,25 Kwi 2016,18:00,15/16,Wisła Kraków,2,2,Termalica Bruk-Bet Nieciecza,1.66,3.48,4.81,Remis,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2678,24 Kwi 2016,18:00,15/16,Piast Gliwice,3,0,Lechia Gdańsk,2.75,3.1,2.43,Wygrali gospodarze,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33
2679,24 Kwi 2016,15:30,15/16,Jagiellonia,0,0,Górnik Zabrze,1.85,3.3,3.94,Remis,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0
2680,23 Kwi 2016,20:30,15/16,Pogoń Szczecin,1,0,Lech Poznań,2.77,3.0,2.48,Wygrali gospodarze,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39
2681,23 Kwi 2016,18:00,15/16,Podbeskidzie Bielsko-Biała,1,2,Śląsk Wrocław,2.72,2.97,2.55,Wygrali goście,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0
2682,23 Kwi 2016,15:30,15/16,Korona Kielce,1,1,Górnik Łęczna,2.13,3.05,3.34,Remis,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51
2683,22 Kwi 2016,20:30,15/16,Legia Warszawa,4,0,Cracovia,1.56,3.63,5.53,Wygrali gospodarze,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0
2684,22 Kwi 2016,18:00,15/16,Zagłębie Lubin,4,1,Ruch Chorzów,1.78,3.33,4.29,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27
2685,20 Kwi 2016,20:30,15/16,Górnik Zabrze,1,0,Podbeskidzie Bielsko-Biała,2.48,3.0,2.76,Wygrali gospodarze,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43
2686,20 Kwi 2016,20:30,15/16,Śląsk Wrocław,3,1,Jagiellonia,2.13,3.1,3.28,Wygrali gospodarze,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73
2687,20 Kwi 2016,18:00,15/16,Górnik Łęczna,0,3,Wisła Kraków,2.99,3.05,2.3,Wygrali goście,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43
2688,20 Kwi 2016,18:00,15/16,Termalica Bruk-Bet Nieciecza,0,0,Korona Kielce,2.23,3.1,3.08,Remis,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55
2689,19 Kwi 2016,20:30,15/16,Lechia Gdańsk,2,0,Pogoń Szczecin,1.73,3.4,4.48,Wygrali gospodarze,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33,42.0,11.0,9.0,17.0,45.0,52.0,49.0,12.73,4.03,5.57,3.14,4.92,0.5,1.84,16.0,2.03,0.08,28.89
2690,19 Kwi 2016,20:30,15/16,Ruch Chorzów,0,0,Legia Warszawa,4.87,3.45,1.65,Remis,46.0,12.0,10.0,15.0,44.0,46.0,48.0,9.97,3.65,4.49,1.84,4.3,0.5,1.73,10.81,1.95,0.05,27.27,70.0,21.0,7.0,9.0,64.0,33.0,57.0,13.51,5.22,5.24,3.05,6.73,0.5,2.43,12.49,2.0,0.14,32.81
2691,19 Kwi 2016,18:00,15/16,Cracovia,1,0,Zagłębie Lubin,2.5,3.0,2.74,Wygrali gospodarze,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2692,19 Kwi 2016,18:00,15/16,Lech Poznań,2,2,Piast Gliwice,1.85,3.3,3.94,Remis,70.0,19.0,13.0,5.0,67.0,33.0,54.0,14.49,5.97,5.86,2.65,5.14,0.5,1.54,15.3,2.05,0.05,22.39,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0
2693,17 Kwi 2016,18:00,15/16,Wisła Kraków,3,1,Górnik Zabrze,1.59,3.68,5.11,Wygrali gospodarze,49.0,12.0,13.0,12.0,56.0,48.0,52.0,12.62,4.46,5.11,3.05,4.92,0.5,1.78,14.89,2.27,0.14,21.43,47.0,12.0,11.0,14.0,50.0,60.0,51.0,11.68,4.22,4.81,2.65,4.62,0.5,1.49,13.24,2.0,0.11,26.0
2694,17 Kwi 2016,15:30,15/16,Jagiellonia,2,0,Górnik Łęczna,2.13,3.1,3.28,Wygrali gospodarze,65.0,19.0,8.0,10.0,59.0,44.0,45.0,11.59,4.54,4.97,2.08,4.68,0.5,1.51,12.97,1.7,0.08,23.73,44.0,11.0,11.0,15.0,39.0,46.0,48.0,13.27,4.65,5.46,3.16,5.11,0.5,2.51,13.78,2.0,0.14,20.51
2695,17 Kwi 2016 - Grupa spadkowa,15:30,15/16,Podbeskidzie Bielsko-Biała,0,1,Termalica Bruk-Bet Nieciecza,2.3,3.1,2.93,Wygrali goście,46.0,12.0,10.0,15.0,47.0,60.0,47.0,13.11,4.22,5.49,3.41,5.49,0.5,1.54,14.41,2.11,0.19,40.43,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
2696,16 Kwi 2016,20:30,15/16,Piast Gliwice,1,1,Cracovia,2.35,3.05,2.91,Remis,47.0,13.0,8.0,16.0,50.0,56.0,47.0,11.51,3.73,5.14,2.65,4.78,0.5,1.76,14.24,1.54,0.03,30.0,54.0,15.0,9.0,13.0,50.0,44.0,51.0,14.38,5.3,6.03,3.05,5.81,0.5,2.35,14.0,2.03,0.05,26.0
2697,16 Kwi 2016,18:00,15/16,Zagłębie Lubin,1,2,Lechia Gdańsk,2.38,3.05,2.87,Wygrali goście,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,49.0,13.0,10.0,14.0,45.0,47.0,55.0,15.54,4.95,6.65,3.95,5.81,0.5,1.46,14.27,1.97,0.16,33.33
2698,16 Kwi 2016,15:30,15/16,Korona Kielce,1,1,Śląsk Wrocław,2.58,2.97,2.69,Remis,47.0,12.0,11.0,14.0,44.0,55.0,47.0,11.76,4.0,5.19,2.57,5.35,0.5,1.49,14.89,2.27,0.11,29.55,58.0,15.0,13.0,9.0,50.0,43.0,52.0,14.05,4.78,5.59,3.68,6.11,0.5,1.95,13.73,1.84,0.08,22.0
